,id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,numReviews
26230,AVpfl8cLLJeJML43AE3S,"Amazon Fire Tv,,,
Amazon Fire Tv,,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-03-15T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r26229,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=362,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=289,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=294,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=263,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=196,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=203,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=188",Imagine my 4 grandkids joy when they opened their gifts. Love love love them!,Christmas magic,,,Rosie,6619
4225,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-02-26T00:00:00.000Z,2017-07-02T13:02:27Z,"2017-06-07T08:12:00.000Z,2017-04-30T00:22:00.000Z",,True,r4225,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=902,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=869","Amazon Fire is perfect for families on the go! It fits well into backpacks, purses and briefcases!",Perfect size for travel,,,Irish521,10966
20654,AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,",B00IOY8XWQ,Amazon,"Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...","848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680",Amazon,2014-10-24T00:00:00.000Z,,"2017-08-31T00:00:00Z,2017-03-31T00:00:00Z,2017-03-05T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z,2017-08-02T00:00:00Z",,True,r20653,6.0,5.0,"http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=73,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=68,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=67,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=69,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=70,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=71,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=72","I am extremely happy with my new Kindle Voyage. The text is so sharp and crisp, the images look much better than on the Kindle Paperwhite. The device is extremely light and comfortable to hold, The adaptive front light works great. I have an iPad with the Kindle app, but the reading experience is so much better on my Kindle Voyage that don't regret the purchase one bit.",Amazing e-Reader,,,Ivan,580
8698,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-02-04T00:00:00.000Z,2017-05-21T01:30:33Z,"2017-04-30T00:10:00.000Z,2017-06-07T08:14:00.000Z",,True,r8698,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=97,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=130",It's no iPad but you can't beat the price. Makes a nice gift.,Nice Beginner Tablet,,,fjceli,10966
26153,AVpfl8cLLJeJML43AE3S,"Amazon Fire Tv,,,
Amazon Fire Tv,,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-03-10T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,False,r26152,2.0,3.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=371,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=298,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=302,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=272,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=204,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=211,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=196",Alexa is great and performs well. Biggest issues are Bing is a horrible search engine and is inevitably wrong vs Google. Many times it doesn't understand the question or gives wrong answers while OK google gives much better repossess. Also Amazon music is somewhat limited. Should allow ability to play Sonos or iTunes libraries.,Good but Bing is horrible,,,Jack,6619
16223,AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",B018Y23MNM,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets","firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,2017-01-16T00:00:00.000Z,2017-06-21T07:37:47Z,"2017-06-04T02:16:38.290Z,2017-06-03T18:41:12.851Z",,True,r16223,0.0,4.0,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=119,I love the fact that it can take a lick and keeping on ticking my grandson is a bit rough on things.,Grandson loved it,,,mygadgets,1685
30061,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-07-08T00:00:00.000Z,2017-09-20T05:35:59Z,"2017-08-25T22:40:32.248Z,2017-08-19T09:25:26.376Z,2017-08-08T17:26:45.950Z,2017-08-06T13:28:26.255Z",,True,r30060,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=444,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=440,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=422,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=421",I love this more than my Apple TV. It works well with plex and its all I need.,Great product.,,,Tshane1977,5056
27479,AVpfl8cLLJeJML43AE3S,"Amazon Fire Tv,,,
Amazon Fire Tv,,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-02-14T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r27478,0.0,4.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=408,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=334,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=339,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=308,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=241,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=248,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=233","There's things she cant do that are very useful. Certain commands she cant do. Listening to music, weather, setting alarms, asking about your schedule, setting reminders=great.","Its cool, but not great!",,,lamo,6619
8574,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-02-19T00:00:00.000Z,2017-05-21T01:29:43Z,"2017-04-30T00:10:00.000Z,2017-06-07T08:14:00.000Z",,True,r8574,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=79,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=112","Best tablet out ther for the price, expandability and speed",Excellent,,,Gdirk,10966
24831,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2016-12-08T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r24830,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=646,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=573,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=578,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=547,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=479,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=486,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=472",Take it out of the box and it is basically ready to assist any questions you throw it way. Lots of fun and a great way for quick information.,Easy gadget and endless fun,,,Gadgetguy1,6619
27585,AVpfl8cLLJeJML43AE3S,"Amazon Fire Tv,,,
Amazon Fire Tv,,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2016-06-12T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r27584,0.0,4.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=793,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=720,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=724,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=694,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=626,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=633,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=618",I was not surprised by anything I found out. The deviae works as advertised. It's great with the simple commands. I hope it interfaces as well as I've read about with Harmony and SmartThings.,As advertised,,,Echo,6619
